Yelp ID,Business name,Business address,Category,Average star rating,Review count,Price,review_text,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
LkBEFkFAgzcwjyHnObh_Vg,Alouette,Kronprinsessegade 8 1306 Copenhagen Denmark,Restaurants,4.7,9,,One word : PERFECTION @Alouette everything should was on point and delicious. Staff makes you feel relaxed and creates an amazing environment.,0.0,0.497,0.503,0.9534,positive
hYWTEuRIVosWlKCt2Gm71w,Restaurant Ida Davidsen,Store Kongensgade 70 1264 Copenhagen Denmark,Scandinavian,3.8,21,$$,"Absolutely a must try. 

Can't get over how great the house lemonade tasted!!!!

Some of the earlier reviews said there was no menu - no it has iPad menus...",0.156,0.729,0.115,0.4344,positive
hYWTEuRIVosWlKCt2Gm71w,Restaurant Ida Davidsen,Store Kongensgade 70 1264 Copenhagen Denmark,Scandinavian,3.8,21,$$,"saw this place with Samantha Brown on the travel channel...lets just say we expected something different...a lot different

so, according to Samantha brown,...",0.0,1.0,0.0,0.0,neutral
hYWTEuRIVosWlKCt2Gm71w,Restaurant Ida Davidsen,Store Kongensgade 70 1264 Copenhagen Denmark,Scandinavian,3.8,21,$$,Walked in around 2:30 on a friday and there were plenty of tables open with no wait. Had the salmon which my wife thought was very fresh and good. Deep...,0.063,0.772,0.165,0.5509,positive
hYWTEuRIVosWlKCt2Gm71w,Restaurant Ida Davidsen,Store Kongensgade 70 1264 Copenhagen Denmark,Scandinavian,3.8,21,$$,"3 stars for the food, -50 stars for the pricing.  $124 USD for a 3-star food lunch when still left hungry gets a 1-star.

We're in Copenhagen, we want to...",0.0,0.957,0.043,0.0772,positive
hYWTEuRIVosWlKCt2Gm71w,Restaurant Ida Davidsen,Store Kongensgade 70 1264 Copenhagen Denmark,Scandinavian,3.8,21,$$,"Still family owned (fifth generation!) it's been serving patrons since 1888, and it's considered by some to be the best smørrebrød in Copenhagen.  At least,...",0.0,0.842,0.158,0.6696,positive
hYWTEuRIVosWlKCt2Gm71w,Restaurant Ida Davidsen,Store Kongensgade 70 1264 Copenhagen Denmark,Scandinavian,3.8,21,$$,"We like Denmark and had some great original Danish diners during our trip. (if you find stæk fræsk anywhere... Eat it!!!) 

We wanted to try Smørebrød and...",0.0,0.711,0.289,0.8682,positive
hYWTEuRIVosWlKCt2Gm71w,Restaurant Ida Davidsen,Store Kongensgade 70 1264 Copenhagen Denmark,Scandinavian,3.8,21,$$,"I wanted a classic smorrebrod and was not disappointed. Nice, clean interior. Friendly, helpful service. Ida Davidsen herself visited tables. The sandwiches...",0.152,0.564,0.284,0.6077,positive
EjoU5v0xKwElLUu7L8rYxg,Zio&Nonna,Østbanegade 23 2100 Copenhagen Denmark,"Italian, Pizza",4.4,5,,Cousy little discovery in a sleepy residential area of Copenhagen. A family run Italian restaurant with excellent food prepared from scratch. There is no...,0.0,0.797,0.203,0.6808,positive
EjoU5v0xKwElLUu7L8rYxg,Zio&Nonna,Østbanegade 23 2100 Copenhagen Denmark,"Italian, Pizza",4.4,5,,"Pasta...pizza...meat.....fish ,
I dont know Where to start because any time we tried anything at this place taste excellent .... 
small cozy family...",0.0,0.856,0.144,0.5719,positive
EjoU5v0xKwElLUu7L8rYxg,Zio&Nonna,Østbanegade 23 2100 Copenhagen Denmark,"Italian, Pizza",4.4,5,,My wife and I were lucky enough to discover this incredible quaint restaurant on our trip to Copenhagen.  It's hard to express in words the level of...,0.048,0.856,0.096,0.34,positive
pBmBHI_wuoxSj446bCOGLA,Hyttefadet,Nyhavn 25 1051 Copenhagen Denmark,Modern European,3.9,18,$$,"Loved this restaurant and its ambiance.  We ordered the cod fillet with with potatoes, peas and greens. It was delivered hot and delicious.  There is a...",0.0,0.759,0.241,0.8225,positive
pBmBHI_wuoxSj446bCOGLA,Hyttefadet,Nyhavn 25 1051 Copenhagen Denmark,Modern European,3.9,18,$$,"I had the fish with mayo appetizer, the National dish and apple trifle for the three course meal. It was good. Fun waiter, very personable. We paid 600kr...",0.0,0.807,0.193,0.7351,positive
pBmBHI_wuoxSj446bCOGLA,Hyttefadet,Nyhavn 25 1051 Copenhagen Denmark,Modern European,3.9,18,$$,"Wanted to try Danish food on our trip to Copenhagen.  Had the Danish meatballs and a fish open sandwich.  Really cute place, friendly servers.  We sat...",0.0,0.78,0.22,0.7755,positive
pBmBHI_wuoxSj446bCOGLA,Hyttefadet,Nyhavn 25 1051 Copenhagen Denmark,Modern European,3.9,18,$$,Warm welcome by the host. Great food and service! A lot of history you can see if you prefer indoor dining.,0.0,0.66,0.34,0.8516,positive
pBmBHI_wuoxSj446bCOGLA,Hyttefadet,Nyhavn 25 1051 Copenhagen Denmark,Modern European,3.9,18,$$,"First place we ate in Copenhagen and my wife and I really enjoyed the food here. Fairly priced, tasted fresh and vibrant, waiters were friendly, and the...",0.0,0.648,0.352,0.9099,positive
pBmBHI_wuoxSj446bCOGLA,Hyttefadet,Nyhavn 25 1051 Copenhagen Denmark,Modern European,3.9,18,$$,"Ok after trying several ""authentic"" Danish restaurants we happened upon this wonderful establishment! We were greeting with a warm reception and of course...",0.0,0.626,0.374,0.8851,positive
pBmBHI_wuoxSj446bCOGLA,Hyttefadet,Nyhavn 25 1051 Copenhagen Denmark,Modern European,3.9,18,$$,Food was delicious!! There were many traditional Danish dishes which I thoroughly enjoyed!!! The food was presented well with generous portions that we...,0.0,0.578,0.422,0.9308,positive
G9Y9Vs2LDTkWlLDn25zHpA,Crazy Chicken,Rosenvængets Allé 1 2100 Copenhagen Denmark,"Danish, Fast Food",3.7,6,$,"The food was absolutely amazing, the service truly top-tier, and the ambiance just wow! A wonderful experience.",0.0,0.468,0.532,0.9412,positive
haU818Cq7NW8vaP1wW79Mg,Christianshavns Færgecafé,Strandgade 50 1401 Copenhagen Denmark,"Open Sandwiches, Danish, Brasseries",4.5,22,$$,"A local favorite, bustling during late lunch hours! I stopped in to try the Danish Smørrebørd - which they recommend 2-3 per person. I really enjoyed the...",0.055,0.671,0.274,0.8169,positive
haU818Cq7NW8vaP1wW79Mg,Christianshavns Færgecafé,Strandgade 50 1401 Copenhagen Denmark,"Open Sandwiches, Danish, Brasseries",4.5,22,$$,"We had a lovely lunch on the boat outside - even though it was rainy! The food was incredible, the schnapps were delicious, and the servers were so friendly...",0.034,0.654,0.312,0.912,positive
haU818Cq7NW8vaP1wW79Mg,Christianshavns Færgecafé,Strandgade 50 1401 Copenhagen Denmark,"Open Sandwiches, Danish, Brasseries",4.5,22,$$,"A True Taste of Denmark in a Historic Setting!

Christianshavns Færgecafé is a classic Danish dining experience--history, atmosphere, and very good...",0.0,0.751,0.249,0.7419,positive
haU818Cq7NW8vaP1wW79Mg,Christianshavns Færgecafé,Strandgade 50 1401 Copenhagen Denmark,"Open Sandwiches, Danish, Brasseries",4.5,22,$$,"Food and ambiance very good. Crispy pork Smoresbrod was delicious. Service as well. Boat rocked a little, just adding to the experience.",0.0,0.679,0.321,0.8399,positive
haU818Cq7NW8vaP1wW79Mg,Christianshavns Færgecafé,Strandgade 50 1401 Copenhagen Denmark,"Open Sandwiches, Danish, Brasseries",4.5,22,$$,lots of options if you want a smorrebrod. I liked the fried herring over the tartare. on a nice day those tables outside are a good spot. decent beer...,0.0,0.718,0.282,0.8316,positive
haU818Cq7NW8vaP1wW79Mg,Christianshavns Færgecafé,Strandgade 50 1401 Copenhagen Denmark,"Open Sandwiches, Danish, Brasseries",4.5,22,$$,One of the most memorable meals of our trip. Upon stopping in on recommendation of a local store owner we were greeted and they sat us down a few minutes...,0.05,0.883,0.066,0.128,positive
haU818Cq7NW8vaP1wW79Mg,Christianshavns Færgecafé,Strandgade 50 1401 Copenhagen Denmark,"Open Sandwiches, Danish, Brasseries",4.5,22,$$,"Lovely dinner and great service. 
We had a flight of schnapps followed by the main course, and the cheese platter. 

I enjoyed my dinner. 

Would recommend...",0.0,0.616,0.384,0.9287,positive
v_ONL4ewpRl92C8VsL35EQ,DØP,Købmagergade 52 Ved Rundetårn 1150 København K Denmark,"Hot Dogs, Organic Stores",4.2,74,$,Woah..... if you think you've had the best hot dog..ConeyIslandChicagoHebrewNationalOscarMeyer...well you really haven't! Sorry folks.. Denmark has gotten...,0.0,0.728,0.272,0.7178,positive
v_ONL4ewpRl92C8VsL35EQ,DØP,Købmagergade 52 Ved Rundetårn 1150 København K Denmark,"Hot Dogs, Organic Stores",4.2,74,$,First time trying a hot dog/ sausage in Copenhagen and it was absolutely delicious. Wasn't sure what to expect but pleasantly surprised. Service was quick....,0.051,0.664,0.285,0.8118,positive
v_ONL4ewpRl92C8VsL35EQ,DØP,Købmagergade 52 Ved Rundetårn 1150 København K Denmark,"Hot Dogs, Organic Stores",4.2,74,$,"One of the best hot dogs ever! Wow! As a NYer where we do hot dogs, the quality of this meat was outstanding and holy topppppings! Wowza, booming with...",0.0,0.669,0.331,0.931,positive
v_ONL4ewpRl92C8VsL35EQ,DØP,Købmagergade 52 Ved Rundetårn 1150 København K Denmark,"Hot Dogs, Organic Stores",4.2,74,$,I loved my hot dog! The service was super fast and they were super kind! A cheap quick easy eat in Copenhagen!,0.0,0.474,0.526,0.9632,positive
v_ONL4ewpRl92C8VsL35EQ,DØP,Købmagergade 52 Ved Rundetårn 1150 København K Denmark,"Hot Dogs, Organic Stores",4.2,74,$,Fun little place to grab a hotdog. I love the spicy hotdog. It is a street car vendor and they take credit cards so you do not need to pay cash.,0.0,0.703,0.297,0.8859,positive
v_ONL4ewpRl92C8VsL35EQ,DØP,Købmagergade 52 Ved Rundetårn 1150 København K Denmark,"Hot Dogs, Organic Stores",4.2,74,$,We were coming out of the Rundertaarn (The Round Tower) looking for the closest Danish style hot dog. They really could not make it any easier to order...,0.0,0.906,0.094,0.4215,positive
v_ONL4ewpRl92C8VsL35EQ,DØP,Købmagergade 52 Ved Rundetårn 1150 København K Denmark,"Hot Dogs, Organic Stores",4.2,74,$,"Hot dogs have a reputation for being cheap, low-quality street food, but Den Okologiske Polsemand ups the ante with its selection of organic sausages and...",0.0,1.0,0.0,0.0,neutral
yclt1P8Px0Hn9-zgmLs7fg,Restaurant Biom,Fredericiagade 78 1310 Copenhagen Denmark,"Organic Stores, Breakfast & Brunch, Scandinavian",4.7,18,$$,"We went for lunch and had a solid experience. 

We both had the veal roast, which consisted of slices of cold veal on a bed of greens, potatoes and crisps....",0.0,0.948,0.052,0.1531,positive
yclt1P8Px0Hn9-zgmLs7fg,Restaurant Biom,Fredericiagade 78 1310 Copenhagen Denmark,"Organic Stores, Breakfast & Brunch, Scandinavian",4.7,18,$$,I cannot say enough good things about this place.  It's a little out of the way from the regular tourist haunts but worth the trip.  Had brunch here and boy...,0.098,0.829,0.072,0.0379,neutral
yclt1P8Px0Hn9-zgmLs7fg,Restaurant Biom,Fredericiagade 78 1310 Copenhagen Denmark,"Organic Stores, Breakfast & Brunch, Scandinavian",4.7,18,$$,"Food: The best I've had. We loved lunch so much, we cancelled our diner reservations at Bistro Boheme to have diner here the same day!

Service: I...",0.065,0.693,0.242,0.798,positive
yclt1P8Px0Hn9-zgmLs7fg,Restaurant Biom,Fredericiagade 78 1310 Copenhagen Denmark,"Organic Stores, Breakfast & Brunch, Scandinavian",4.7,18,$$,This basically wasn't a planned birthday lunch but it really turned into something that was very special and I just had to share. Having wandered the...,0.0,0.779,0.221,0.7776,positive
yclt1P8Px0Hn9-zgmLs7fg,Restaurant Biom,Fredericiagade 78 1310 Copenhagen Denmark,"Organic Stores, Breakfast & Brunch, Scandinavian",4.7,18,$$,"I had my best and most memorable meal in Copenhagen here. I stopped in for lunch, and was struck by the coziness of this neighborhood eatery. It's fairly...",0.113,0.694,0.194,0.5859,positive
yclt1P8Px0Hn9-zgmLs7fg,Restaurant Biom,Fredericiagade 78 1310 Copenhagen Denmark,"Organic Stores, Breakfast & Brunch, Scandinavian",4.7,18,$$,Very healthy and fresh food in the yellow house Nyboder area. We came for lunch on a Tuesday and were the only ones at the restaurant. We ordered the...,0.0,0.829,0.171,0.6764,positive
yclt1P8Px0Hn9-zgmLs7fg,Restaurant Biom,Fredericiagade 78 1310 Copenhagen Denmark,"Organic Stores, Breakfast & Brunch, Scandinavian",4.7,18,$$,The lobster salad was delicious and the roast beef dinner entree  was spectacular.  I would definitely come back again.,0.0,0.726,0.274,0.7506,positive
p3WN7WTe0OcH13qurPFLeA,Maven restaurant & vinbar,Nikolaj Plads 10-12 1067 København K Denmark,"Danish, Wine Bars",3.9,50,$$,This was a wonderful experience and I enjoyed the outside seating. The food was beautifully presented and the wait staff explained the ingredients in each dish.,0.0,0.682,0.318,0.8934,positive
p3WN7WTe0OcH13qurPFLeA,Maven restaurant & vinbar,Nikolaj Plads 10-12 1067 København K Denmark,"Danish, Wine Bars",3.9,50,$$,"Our Air BNB was just around the. Or we, so we were enticed to grab wine by their outdoor fires a couple of times. And then, we had dinner. Wow. Small menu,...",0.0,0.891,0.109,0.5859,positive
p3WN7WTe0OcH13qurPFLeA,Maven restaurant & vinbar,Nikolaj Plads 10-12 1067 København K Denmark,"Danish, Wine Bars",3.9,50,$$,"The short of it:
Expensive and touristy. But a great patio.

The long of it:
I was jetlagged, hadn't slept in more than a day, and my friend and I had just...",0.0,0.751,0.249,0.899,positive
p3WN7WTe0OcH13qurPFLeA,Maven restaurant & vinbar,Nikolaj Plads 10-12 1067 København K Denmark,"Danish, Wine Bars",3.9,50,$$,"Good food, good wine, very friendly staff, comfortable and quaint decor...I would have lunch here, again, in a heartbeat. 

It was my husband's and my first...",0.0,0.631,0.369,0.9162,positive
p3WN7WTe0OcH13qurPFLeA,Maven restaurant & vinbar,Nikolaj Plads 10-12 1067 København K Denmark,"Danish, Wine Bars",3.9,50,$$,Beautiful and historic setting combined with an imaginative menu.  The service was excellent and the atmosphere impressed. We had a set menu and I can't...,0.0,0.673,0.327,0.8934,positive
p3WN7WTe0OcH13qurPFLeA,Maven restaurant & vinbar,Nikolaj Plads 10-12 1067 København K Denmark,"Danish, Wine Bars",3.9,50,$$,"Was disappointed in our visit here. Prices were high for small portions, the menu was limited, the food was unimpressive, and we were told the bathroom in...",0.236,0.764,0.0,-0.7506,negative
p3WN7WTe0OcH13qurPFLeA,Maven restaurant & vinbar,Nikolaj Plads 10-12 1067 København K Denmark,"Danish, Wine Bars",3.9,50,$$,"Pretentious, but boring and unimpressive. The salad was so dull, it does not warrant the price tag, nor the fancy description. The pepper tomatoes tasted...",0.329,0.671,0.0,-0.8954,negative
kfll5bnCbMrJB31ODtuspA,Papadum,Classensgade 67 2100 Copenhagen Denmark,Indian,4.0,5,,There are not a lot of other choices in the immediate (2-3 block radius) area.  I think the location is holding this restaurant back.  They could be more...,0.097,0.903,0.0,-0.4404,negative
kfll5bnCbMrJB31ODtuspA,Papadum,Classensgade 67 2100 Copenhagen Denmark,Indian,4.0,5,,"Disappointing, overall. Read the reviews and walked a long way to get to this place. Near Osterport station. Place is clean and welcoming; we were greeted...",0.097,0.669,0.234,0.5423,positive
kfll5bnCbMrJB31ODtuspA,Papadum,Classensgade 67 2100 Copenhagen Denmark,Indian,4.0,5,,"When you're craving Lamb Vindaloo at 10pm on a Tuesday, you're so happy that Papadum answers the phone (3minutes before closing time) and gladly delivers it...",0.0,0.771,0.229,0.7987,positive
kfll5bnCbMrJB31ODtuspA,Papadum,Classensgade 67 2100 Copenhagen Denmark,Indian,4.0,5,,"It was a very beautiful place to eat at! And the food, one word: delicious! We ask for more spice and the chef cook offered us a lot of options. Very nice...",0.0,0.715,0.285,0.9113,positive
dhARyK1iDpE5hz2sPn-fgw,Illum Rooftop,Østergade 52 1100 Copenhagen Denmark,Restaurants,4.2,11,$$,"A very beautiful and tasty restaurant located at the top floor of the Illum department store.

Came here with my local friends and they highly recommended...",0.0,0.663,0.337,0.8803,positive
dhARyK1iDpE5hz2sPn-fgw,Illum Rooftop,Østergade 52 1100 Copenhagen Denmark,Restaurants,4.2,11,$$,Beautiful shopping area inside & wait staff was very nice. Great view & we would go back again.,0.0,0.569,0.431,0.9076,positive
dhARyK1iDpE5hz2sPn-fgw,Illum Rooftop,Østergade 52 1100 Copenhagen Denmark,Restaurants,4.2,11,$$,"Review of Palæo Restaurant. 

I have been eating Paleo for 3 years and it's hard to find convenient places while traveling. This cafe makes it easy since...",0.048,0.853,0.099,0.3612,positive
dhARyK1iDpE5hz2sPn-fgw,Illum Rooftop,Østergade 52 1100 Copenhagen Denmark,Restaurants,4.2,11,$$,I had been wanting to visit this rooftop for so long when I knew I was visiting Copenhagen. My sister and I took the elevator up and we were near the coffee...,0.0,1.0,0.0,0.0,neutral
dhARyK1iDpE5hz2sPn-fgw,Illum Rooftop,Østergade 52 1100 Copenhagen Denmark,Restaurants,4.2,11,$$,"The food here is pretty good, but the view is what really makes this place. We enjoyed their happy hour, a pizza with smoked buffalo mozzarella, salad and...",0.0,0.639,0.361,0.9267,positive
dhARyK1iDpE5hz2sPn-fgw,Illum Rooftop,Østergade 52 1100 Copenhagen Denmark,Restaurants,4.2,11,$$,"Such a cute area! The rooftop has a great view of the city and is filled with light, making it a fun place to hang out. The restaurants are separated by...",0.0,0.724,0.276,0.8932,positive
BXAXgVKEIEwwpbHwbwZucg,Amass Restaurant,Refshalevej 153 1432 Copenhagen Denmark,"Scandinavian, Modern European",4.4,71,$$$$,"Best meal in Copenhagen, hands down (also with the caveat that it was Noma's off season - lol) 

Highly recommend making a reso and going early to bop...",0.0,0.719,0.281,0.8687,positive
BXAXgVKEIEwwpbHwbwZucg,Amass Restaurant,Refshalevej 153 1432 Copenhagen Denmark,"Scandinavian, Modern European",4.4,71,$$$$,Amass is fine dining without the traditional fine dining stuffiness. You come in dressed in a suit or just as easily wear a jeans and t-shirt. Getting here...,0.052,0.812,0.136,0.3834,positive
BXAXgVKEIEwwpbHwbwZucg,Amass Restaurant,Refshalevej 153 1432 Copenhagen Denmark,"Scandinavian, Modern European",4.4,71,$$$$,"Please forgive me in advance, but this was a harder to write than normal review, because I was trying to write down as much as I could at the...",0.0,0.894,0.106,0.296,positive
BXAXgVKEIEwwpbHwbwZucg,Amass Restaurant,Refshalevej 153 1432 Copenhagen Denmark,"Scandinavian, Modern European",4.4,71,$$$$,"A little getaway to Copenhagen brought our journey to this beautiful restaurant. The food was delicate, full of color, life and needless to say, flavor. The...",0.0,0.805,0.195,0.7027,positive
BXAXgVKEIEwwpbHwbwZucg,Amass Restaurant,Refshalevej 153 1432 Copenhagen Denmark,"Scandinavian, Modern European",4.4,71,$$$$,"For 500 bucks, you find yourself in the harbor area of ​​Copenhagen, in front of an industrial building that does not even have the excuse of a certain...",0.0,0.884,0.116,0.34,positive
BXAXgVKEIEwwpbHwbwZucg,Amass Restaurant,Refshalevej 153 1432 Copenhagen Denmark,"Scandinavian, Modern European",4.4,71,$$$$,"I'll preface by saying I've never done a proper tasting before this, but I am glad Amass took my multi-course tasting virginity! The restaurant is...",0.0,0.848,0.152,0.6476,positive
BXAXgVKEIEwwpbHwbwZucg,Amass Restaurant,Refshalevej 153 1432 Copenhagen Denmark,"Scandinavian, Modern European",4.4,71,$$$$,"Ok, starting with the 90's hip hop blaring, this place has a modern and yet nostalgic vibe to it. The food has the new danish cuisine all over it, but also...",0.0,1.0,0.0,0.0,neutral
TTmDYkjQGRAnD1gtduj_ug,Restaurant Palægade,Palægade 8 1261 København Denmark,Open Sandwiches,4.3,16,$$$,Came by for dinner the other night and it was a world class experience. Restaurant Palaegade is featured in the Michelin guide. Made a reservation for the...,0.0,1.0,0.0,0.0,neutral
TTmDYkjQGRAnD1gtduj_ug,Restaurant Palægade,Palægade 8 1261 København Denmark,Open Sandwiches,4.3,16,$$$,"Wonderful classic open faced sandwiches!

One of the only restaurants we spent more money on in the area but it was well worth it. Make a reservation early...",0.0,0.766,0.234,0.7678,positive
TTmDYkjQGRAnD1gtduj_ug,Restaurant Palægade,Palægade 8 1261 København Denmark,Open Sandwiches,4.3,16,$$$,"Compared to restaurant Kanalen, here we had a very good and delicious experience. 
Though the portions are pretty small, but everything was delicious and...",0.0,0.63,0.37,0.894,positive
TTmDYkjQGRAnD1gtduj_ug,Restaurant Palægade,Palægade 8 1261 København Denmark,Open Sandwiches,4.3,16,$$$,Great traditional Danish meal. We sat outside while the sun was shining drinking a glass of wine and watching people walk by. Then we ate our meal in the...,0.0,0.872,0.128,0.6249,positive
TTmDYkjQGRAnD1gtduj_ug,Restaurant Palægade,Palægade 8 1261 København Denmark,Open Sandwiches,4.3,16,$$$,"What do you get when you take the teams from Schønnemanns, Le Sommelier, and backing of Formel B? Pelægade! All the restaurant industry folks said this was...",0.0,0.949,0.051,0.1007,positive
TTmDYkjQGRAnD1gtduj_ug,Restaurant Palægade,Palægade 8 1261 København Denmark,Open Sandwiches,4.3,16,$$$,The marinated herring isn't great. Kind of fishy and not much going on besides that. The mayonnaise tastes like mayonnaise. A lot of lemon. Sour and fishy....,0.107,0.812,0.081,-0.2008,negative
TTmDYkjQGRAnD1gtduj_ug,Restaurant Palægade,Palægade 8 1261 København Denmark,Open Sandwiches,4.3,16,$$$,Stunning. The first meal we had in Copenhagen and it will be hard to top. We did the tasting menu (located on the very far left of the menu) and were blown...,0.04,0.833,0.126,0.4588,positive
NIgIv8hUDLAJPA1YGmXiig,Retour Steak,Ny Østergade 21 1101 Copenhagen Denmark,"Steakhouses, Beer, Wine & Spirits, Cocktail Bars",4.3,52,$$,Had a Friday night to kill on a recent business trip to Copenhagen and noticed the good reviews for Retour.  Stopped in without a reservation and was lucky...,0.182,0.661,0.157,-0.2263,negative
NIgIv8hUDLAJPA1YGmXiig,Retour Steak,Ny Østergade 21 1101 Copenhagen Denmark,"Steakhouses, Beer, Wine & Spirits, Cocktail Bars",4.3,52,$$,"Nothing is more serious than life than a good steak. Especially when it comes from a seafood hatin' carnivore. 

I'm not about to tell you that Retour Steak...",0.0,0.857,0.143,0.5169,positive
NIgIv8hUDLAJPA1YGmXiig,Retour Steak,Ny Østergade 21 1101 Copenhagen Denmark,"Steakhouses, Beer, Wine & Spirits, Cocktail Bars",4.3,52,$$,"STEAK! YES!

We'd just landed in Copenhagen and after a divine encounter with a Bulgarian lady working in a convenience store, we were wondering around the...",0.0,0.759,0.241,0.8233,positive
NIgIv8hUDLAJPA1YGmXiig,Retour Steak,Ny Østergade 21 1101 Copenhagen Denmark,"Steakhouses, Beer, Wine & Spirits, Cocktail Bars",4.3,52,$$,"Great steak in my favorite city. As a former Denmark resident, finding a good steak can sometimes be a challenge. I came here a couple times and recently in...",0.0,0.689,0.311,0.8834,positive
NIgIv8hUDLAJPA1YGmXiig,Retour Steak,Ny Østergade 21 1101 Copenhagen Denmark,"Steakhouses, Beer, Wine & Spirits, Cocktail Bars",4.3,52,$$,"Steak. Steak. Steak. 

The best steak I've had. Their 350g ribeye served medium rare was awesome. 

They have one of the best homemade bernaisse (spelling?)...",0.0,0.638,0.362,0.926,positive
NIgIv8hUDLAJPA1YGmXiig,Retour Steak,Ny Østergade 21 1101 Copenhagen Denmark,"Steakhouses, Beer, Wine & Spirits, Cocktail Bars",4.3,52,$$,Great restaurant with a super nice atmosphere inside. The food is delicious - specially the beef Rib-eye! And the service is friendly. The location is...,0.0,0.526,0.474,0.9583,positive
NIgIv8hUDLAJPA1YGmXiig,Retour Steak,Ny Østergade 21 1101 Copenhagen Denmark,"Steakhouses, Beer, Wine & Spirits, Cocktail Bars",4.3,52,$$,"Lovely steaks. Tried the uruguay 350 g ribeye and the american rib-eye (both very good, but could have been seasoned a little bit better). The fries were...",0.0,0.752,0.248,0.7863,positive
TWHzNyrOjZdqmZnR3gNXng,Restaurant Vita,Store Kongensgade 25 1264 Copenhagen Denmark,Scandinavian,3.9,30,$$,Beautiful place and food. Excellent service! This restaurant deserves 5 starts across the board. The owner recommended Grillet laks which is Grilled salmon...,0.0,0.674,0.326,0.8655,positive
TWHzNyrOjZdqmZnR3gNXng,Restaurant Vita,Store Kongensgade 25 1264 Copenhagen Denmark,Scandinavian,3.9,30,$$,"Brownie points sincerely for still being open at 1130pm and onwards until 2am... YES TWO AM!!
As someone who was rushing from the airport after landing at...",0.0,0.778,0.222,0.7974,positive
TWHzNyrOjZdqmZnR3gNXng,Restaurant Vita,Store Kongensgade 25 1264 Copenhagen Denmark,Scandinavian,3.9,30,$$,The girlies wanted steak and this was the only restaurant in the area that was serving steak at 11PM on a Wednesday. Ambiance was pleasant. Service was fast...,0.0,0.891,0.109,0.5106,positive
TWHzNyrOjZdqmZnR3gNXng,Restaurant Vita,Store Kongensgade 25 1264 Copenhagen Denmark,Scandinavian,3.9,30,$$,Very good lunch special and enjoy the fish combo and curry fish is so different. We sit outside and enjoy the street view. The service is good and we enjoy...,0.0,0.563,0.437,0.9562,positive
TWHzNyrOjZdqmZnR3gNXng,Restaurant Vita,Store Kongensgade 25 1264 Copenhagen Denmark,Scandinavian,3.9,30,$$,"Our first stop off the plane after dropping off our bags, barely aclimated to the weather let alone familiar with the lingo or social formalities. The wait...",0.144,0.856,0.0,-0.4939,negative
TWHzNyrOjZdqmZnR3gNXng,Restaurant Vita,Store Kongensgade 25 1264 Copenhagen Denmark,Scandinavian,3.9,30,$$,"Excellent place to go for authentic Danish food and friendly wait staff. 
We had dinner one night inside the restaurant, cozy ambiance, candles, pleasantly...",0.0,0.677,0.323,0.875,positive
TWHzNyrOjZdqmZnR3gNXng,Restaurant Vita,Store Kongensgade 25 1264 Copenhagen Denmark,Scandinavian,3.9,30,$$,Pretty good food. The inside of the restaurant looks on the fancy side but the prices weren't excessive. There are candles and white tablecloths. The beer...,0.0,0.856,0.144,0.4678,positive
tbjZvFHGXoRfK-cdA7zXbQ,Quattro Fontane 4,Blegdamsvej 124 2100 Copenhagen Denmark,"Specialty Food, Delis",4.4,5,,"Great Italian mini-market / panini shop. 
Everything is authentic italian food price is  fair .

A note on the panini: awesome ! At 38kr  and gigantic size...",0.0,0.69,0.31,0.8955,positive
qLikhypg5flNOxsaVblZsg,Holberg no. 19,Holbergsgade 19 1057 Copenhagen Denmark,"Sandwiches, Mediterranean",4.1,35,$,"Stopped here for a late lunch while sightseeing. Sandwiches were delicious, and quick!",0.112,0.651,0.236,0.4753,positive
qLikhypg5flNOxsaVblZsg,Holberg no. 19,Holbergsgade 19 1057 Copenhagen Denmark,"Sandwiches, Mediterranean",4.1,35,$,Great for breakfast or a sandwich. Close to the Nuhavn area. Friendly owner Victoria shared historical stories about the area.,0.0,0.637,0.363,0.8658,positive
qLikhypg5flNOxsaVblZsg,Holberg no. 19,Holbergsgade 19 1057 Copenhagen Denmark,"Sandwiches, Mediterranean",4.1,35,$,"Enjoyed the ""Full Power Vegan"" hot grilled sandwich with goat cheese. It was delicious. Many vegetarian options available. Friendly staff.",0.0,0.625,0.375,0.8807,positive
qLikhypg5flNOxsaVblZsg,Holberg no. 19,Holbergsgade 19 1057 Copenhagen Denmark,"Sandwiches, Mediterranean",4.1,35,$,Tasty food! Would definitely return. It's got a nice café vibe to it with friendly staff. The eggplant parmagan was an excellent choice. The lasagna was not...,0.0,0.644,0.356,0.9134,positive
qLikhypg5flNOxsaVblZsg,Holberg no. 19,Holbergsgade 19 1057 Copenhagen Denmark,"Sandwiches, Mediterranean",4.1,35,$,"When in Copenhagen try to sit outside on a patio as you quaff something refreshing while you nibble on a satisfying sandwich. 

This place checks all of...",0.0,0.897,0.103,0.4588,positive
qLikhypg5flNOxsaVblZsg,Holberg no. 19,Holbergsgade 19 1057 Copenhagen Denmark,"Sandwiches, Mediterranean",4.1,35,$,"Great spot that we stopped in on a rainy day in Copenhagen. The coffee is tasty! Wonderful ""Copenhagy"" vibe and delicious beverages. They have wine too!",0.088,0.579,0.333,0.8975,positive
